reviews,scores
첫주문인데  멀리까지 감사하네요 짜장이 살짝 짜긴하네요^^ 만두서비스 감사합니다. 멀어도 주문은해야쥬~,5
깔끔하고 튀김이랑 군만두도 바삭바삭 하네요. 울면도 깔끔하고 좋아요 양도 많고 맛있고 배달 빠르구요ㅋㅋ,5
속도 굳  양  굳  맛  굳 ㅋㅋ,5
단골집인데 평소에 면이 자주 불어오는데 이번에 좋았어요 잘먹었습니다 이번처럼 해주세요,5
맛있다 상당한 실력자신듯,5
관악구 최고의 중국집,5
최고에요 늘 시켜먹는 곳,5
오늘도 빠른 배달 잘 먹었습니다,5
진짜 맛있어요! 갑자기 누룽지탕 땡겨서  평도 좋길래 시켰는데 맛있네요! 해산물도 많고👍 누룽지 좀 더 있으면 좋을것 같아요!!,5
항상 배달도 빠르고 음식도 맛있습니다.,5
탕수육 바삭하고 맛있었어요,5
맛있게 잘먹었습니다~,5
"배달 잘 받았습니다. 쟁반짜장 소스가 넉넉했으면 좋겠어요. 요청사항에도 썼는데… 반영되지 않은 듯 하여 아쉽네요. (아무래도 쟁반짜장은 소스가 따로 오는게 아니라서 소스가 넉넉하지 않으면 배달시간동안 면이 불어서 살짝 뻑뻑한 느낌 ㅠ) 전체적으로 맛은 괜찮았고, 탕수육에 만두도 두개 서비스로 들어있었어요. ^^ 잘 먹었습니다!",5
맛이 괜찮아요. 배달이 빨랐어요 👍👍👍👍👍👍👍👍👍👍👍👍,5
단골이고요~맛있어요~~~,5
배달도 빠르고 넘 맛있어요 24시중 최고,5
배달 빠르고 맛있어요,5
역시 쟁반짜장은 요기~,5
잘 먹었습니다 !!,5
맛있게 먹었어요~~!,5
맛있게 잘 먹었습니다.,5
평소에 배달이 워낙 빨라서 나가서먹자는친구한테 자신있게 빨리온다 주문했는데 배달이50분가까이걸려서 별하나뺐어요~ 맛은 역시나 있지요!!!,5
배달도너무 빠르고 맛있어요 짬뽕은 비린거 싫어하시는분은 비추입니다 탕수육도 소스 부어져서 와요 저는 찍먹파인데 ㅠ ㅠ ㅠ 그래도 맛은 있습니다 많이 안매워요,5
맛있게 잘 먹었습니다^^,5
잘먹었습니다 양많네요,5
음식이 너무 식어서 왔네요.짜장에서는 탄맛이 났구요,5
