reviews,scores
치킨 잘 튀겨졌고 소스도 많이 주고 잘 해주세요! 트러플 궁금 해서 시켜봤는데 음... 소스맛이 달달하고 강해서 트러플향은 많이 느껴지지 않네요. 한 번 경험 한 걸로 만족해용.,5
배달은 원래오래걸리는걸알고 주문해서 문제 없었고 맛있게 잘먹었어요,5
맛은 있는데 궁금한게  이거 매운 와락치킨 맞나요??전혀 매운 맛이 안느껴져서요...,5
맛있게 잘 먹었습니다 감사합니다~,5
ㅠㅠㅠㅠ슈프림 진짜 맛나요 제 최애 치킨이에요.... 앞으로도 번창하시길 바랍니닷,5
맛있어요! 양도 많아요! 배달 엄청 빨리  왔어요!,5
굿 맛도좋코 배달도 굿 양이적네 ㅋ?,5
콜라도 큰거 주시고 양도 많지만 뭔가 제 입맛에 안 맞는건지 많이먹기엔 조금 물리네요... 양념을 많이 달라고 한게 패착인지 잘 모르겠네요 순살로 쓰이는게 닭다리살과 닭가슴살 둘 다 쓰는건가요?,5
뭐하자는건지 모르겠다. 맨날 강남 집에서만 먹다가 할머니댁에서 처음시켰는데 지점간 편차가 이렇게나 큰지 처음알았고 양 적고 튀김기름 안좋고 튀김상태 안좋고 닭 상태인지 기름상태가 안좋아서 그런지 쩔은맛이 난다. 리뷰서비스라고 주는건 고객이 받아서 기분좋게 먹고 리뷰 잘쓰라고 주는건데 이정도 수준이면 이벤트 하지 말고 그냥 주지 말지 이딴걸 왜 주는지 모르겠고... 어떻게 서비스를 줘가면서 이미지깎아먹기를 하나? 그냥 장사하는 흉내내는곳이지 장사를 해서 돈 벌겠다는 의지가 없어보인다. 노력 학습 발전 3가지 할 생각 없으면 접어라.,1
꾸덕하니 아주 맛있게 먹었습니당 :0,5
맛있게  잘 먹었어요,5
슈프림은 진리~~~ 청양은 꽤 매웠지만 맛있었어요 ㅎㅎ,5
배달이 정말 빠르네요 !!! 따끈따끈하게 맛있게 먹었어요 ! 핫 슈프림 조금 맵지만 자꾸 생각날 맛이에요🔥🔥,5
맛있어요^^ 좋아요~~ 담에 또 시켜먹을 의향 완전 있음요! 달달하고 애기들 먹고 좋을 듯 해요,5
배달도 빠르게 오고 맛잇어요~',5
비도 오는데 빠르게 배달해주셔서 뜨끈하게 맛나게 잘 먹었습니다,5
